PolicyID,Period,EarnedPremium,ExposureUnits,Geography,Industry,PolicySize,RiskRating
POL000026,2022-10,10111.84,182.09,Southeast,Office,Large,4.78
POL000026,2022-11,10111.84,179.83,Southeast,Office,Large,4.78
POL000026,2022-12,10111.84,183.91,Southeast,Office,Large,4.78
POL000026,2023-01,10111.84,179.13,Southeast,Office,Large,4.78
POL000026,2023-02,10111.84,174.96,Southeast,Office,Large,4.78
POL000026,2023-03,10111.84,175.17,Southeast,Office,Large,4.78
POL000026,2023-04,10111.84,171.42,Southeast,Office,Large,4.78
POL000026,2023-05,10111.84,176.74,Southeast,Office,Large,4.78
POL000026,2023-06,10111.84,184.82,Southeast,Office,Large,4.78
POL000026,2023-07,10111.84,185.63,Southeast,Office,Large,4.78
POL000026,2023-08,10111.84,174.96,Southeast,Office,Large,4.78
POL000026,2023-09,10111.84,188.61,Southeast,Office,Large,4.78
POL000026,2023-10,10111.84,180.37,Southeast,Office,Large,4.78
POL000026,2023-11,10111.84,187.85,Southeast,Office,Large,4.78
POL000026,2023-12,10111.84,184.06,Southeast,Office,Large,4.78
POL000026,2024-01,10111.84,184.34,Southeast,Office,Large,4.78
POL000026,2024-02,10111.84,172.85,Southeast,Office,Large,4.78
POL000026,2024-03,10111.84,175.28,Southeast,Office,Large,4.78
POL000026,2024-04,10111.84,171.47,Southeast,Office,Large,4.78
POL000026,2024-05,10111.84,184.23,Southeast,Office,Large,4.78
POL000026,2024-06,10111.84,177.52,Southeast,Office,Large,4.78
POL000026,2024-07,10111.84,185.5,Southeast,Office,Large,4.78
POL000026,2024-08,10111.84,177.43,Southeast,Office,Large,4.78
POL000026,2024-09,10111.84,186.09,Southeast,Office,Large,4.78
POL000026,2024-10,10111.84,173.67,Southeast,Office,Large,4.78
POL000026,2024-11,10111.84,174.44,Southeast,Office,Large,4.78
POL000026,2024-12,10111.84,177.46,Southeast,Office,Large,4.78
POL000027,2023-05,3603.26,56.82,West,Healthcare,Medium,4.99
POL000027,2023-06,3603.26,56.47,West,Healthcare,Medium,4.99
POL000027,2023-07,3603.26,58.85,West,Healthcare,Medium,4.99
POL000027,2023-08,3603.26,55.03,West,Healthcare,Medium,4.99
POL000027,2023-09,3603.26,56.49,West,Healthcare,Medium,4.99
POL000027,2023-10,3603.26,59.27,West,Healthcare,Medium,4.99
POL000027,2023-11,3603.26,54.86,West,Healthcare,Medium,4.99
POL000027,2023-12,3603.26,59.88,West,Healthcare,Medium,4.99
POL000027,2024-01,3603.26,60.13,West,Healthcare,Medium,4.99
POL000027,2024-02,3603.26,54.98,West,Healthcare,Medium,4.99
POL000027,2024-03,3603.26,56.14,West,Healthcare,Medium,4.99
POL000027,2024-04,3603.26,56.61,West,Healthcare,Medium,4.99
POL000027,2024-05,3603.26,58.92,West,Healthcare,Medium,4.99
POL000027,2024-06,3603.26,57.89,West,Healthcare,Medium,4.99
POL000027,2024-07,3603.26,58.17,West,Healthcare,Medium,4.99
POL000027,2024-08,3603.26,58.82,West,Healthcare,Medium,4.99
POL000027,2024-09,3603.26,55.15,West,Healthcare,Medium,4.99
POL000027,2024-10,3603.26,59.25,West,Healthcare,Medium,4.99
POL000027,2024-11,3603.26,58.52,West,Healthcare,Medium,4.99
POL000027,2024-12,3603.26,57.78,West,Healthcare,Medium,4.99
POL000028,2023-06,3444.96,42.13,Northeast,Manufacturing,Medium,3.56
POL000028,2023-07,3444.96,41.36,Northeast,Manufacturing,Medium,3.56
POL000028,2023-08,3444.96,39.34,Northeast,Manufacturing,Medium,3.56
POL000028,2023-09,3444.96,40.27,Northeast,Manufacturing,Medium,3.56
POL000028,2023-10,3444.96,40.53,Northeast,Manufacturing,Medium,3.56
POL000028,2023-11,3444.96,38.75,Northeast,Manufacturing,Medium,3.56
POL000028,2023-12,3444.96,42.39,Northeast,Manufacturing,Medium,3.56
POL000028,2024-01,3444.96,39.04,Northeast,Manufacturing,Medium,3.56
POL000028,2024-02,3444.96,41.35,Northeast,Manufacturing,Medium,3.56
POL000028,2024-03,3444.96,40.58,Northeast,Manufacturing,Medium,3.56
POL000028,2024-04,3444.96,38.63,Northeast,Manufacturing,Medium,3.56
POL000028,2024-05,3444.96,42.27,Northeast,Manufacturing,Medium,3.56
POL000028,2024-06,3444.96,41.98,Northeast,Manufacturing,Medium,3.56
POL000028,2024-07,3444.96,40.65,Northeast,Manufacturing,Medium,3.56
POL000028,2024-08,3444.96,39.45,Northeast,Manufacturing,Medium,3.56
POL000028,2024-09,3444.96,39.02,Northeast,Manufacturing,Medium,3.56
POL000028,2024-10,3444.96,40.0,Northeast,Manufacturing,Medium,3.56
POL000028,2024-11,3444.96,39.56,Northeast,Manufacturing,Medium,3.56
POL000028,2024-12,3444.96,40.58,Northeast,Manufacturing,Medium,3.56
POL000029,2024-04,572.08,8.54,Midwest,Healthcare,Small,5.76
POL000029,2024-05,572.08,8.22,Midwest,Healthcare,Small,5.76
POL000029,2024-06,572.08,8.48,Midwest,Healthcare,Small,5.76
POL000029,2024-07,572.08,8.28,Midwest,Healthcare,Small,5.76
POL000029,2024-08,572.08,8.14,Midwest,Healthcare,Small,5.76
POL000029,2024-09,572.08,8.45,Midwest,Healthcare,Small,5.76
POL000029,2024-10,572.08,8.14,Midwest,Healthcare,Small,5.76
POL000029,2024-11,572.08,8.46,Midwest,Healthcare,Small,5.76
POL000029,2024-12,572.08,7.99,Midwest,Healthcare,Small,5.76
POL000030,2024-12,10420.74,185.75,Midwest,Retail,Large,5.4
POL000031,2024-05,57835.97,860.92,Southwest,Healthcare,Enterprise,4.91
POL000031,2024-06,57835.97,838.65,Southwest,Healthcare,Enterprise,4.91
POL000031,2024-07,57835.97,863.73,Southwest,Healthcare,Enterprise,4.91
POL000031,2024-08,57835.97,867.78,Southwest,Healthcare,Enterprise,4.91
POL000031,2024-09,57835.97,794.27,Southwest,Healthcare,Enterprise,4.91
POL000031,2024-10,57835.97,831.46,Southwest,Healthcare,Enterprise,4.91
POL000031,2024-11,57835.97,820.98,Southwest,Healthcare,Enterprise,4.91
POL000031,2024-12,57835.97,841.84,Southwest,Healthcare,Enterprise,4.91
POL000032,2024-01,3543.01,43.11,Northeast,Manufacturing,Medium,5.07
POL000032,2024-02,3543.01,40.96,Northeast,Manufacturing,Medium,5.07
POL000032,2024-03,3543.01,42.12,Northeast,Manufacturing,Medium,5.07
POL000032,2024-04,3543.01,42.75,Northeast,Manufacturing,Medium,5.07
POL000032,2024-05,3543.01,40.35,Northeast,Manufacturing,Medium,5.07
POL000032,2024-06,3543.01,43.2,Northeast,Manufacturing,Medium,5.07
POL000032,2024-07,3543.01,42.32,Northeast,Manufacturing,Medium,5.07
POL000032,2024-08,3543.01,43.76,Northeast,Manufacturing,Medium,5.07
POL000032,2024-09,3543.01,41.21,Northeast,Manufacturing,Medium,5.07
POL000032,2024-10,3543.01,40.24,Northeast,Manufacturing,Medium,5.07
POL000032,2024-11,3543.01,41.91,Northeast,Manufacturing,Medium,5.07
POL000032,2024-12,3543.01,40.15,Northeast,Manufacturing,Medium,5.07
POL000033,2023-05,3074.24,45.2,Northwest,Warehouse,Medium,4.8
POL000033,2023-06,3074.24,41.18,Northwest,Warehouse,Medium,4.8
POL000033,2023-07,3074.24,44.26,Northwest,Warehouse,Medium,4.8
POL000033,2023-08,3074.24,43.28,Northwest,Warehouse,Medium,4.8
POL000033,2023-09,3074.24,42.6,Northwest,Warehouse,Medium,4.8
POL000033,2023-10,3074.24,41.3,Northwest,Warehouse,Medium,4.8
POL000033,2023-11,3074.24,43.7,Northwest,Warehouse,Medium,4.8
POL000033,2023-12,3074.24,43.54,Northwest,Warehouse,Medium,4.8
POL000033,2024-01,3074.24,42.22,Northwest,Warehouse,Medium,4.8
POL000033,2024-02,3074.24,44.94,Northwest,Warehouse,Medium,4.8
POL000033,2024-03,3074.24,42.32,Northwest,Warehouse,Medium,4.8
POL000033,2024-04,3074.24,42.95,Northwest,Warehouse,Medium,4.8
POL000033,2024-05,3074.24,43.36,Northwest,Warehouse,Medium,4.8
POL000033,2024-06,3074.24,41.44,Northwest,Warehouse,Medium,4.8
POL000033,2024-07,3074.24,45.04,Northwest,Warehouse,Medium,4.8
POL000033,2024-08,3074.24,42.63,Northwest,Warehouse,Medium,4.8
POL000033,2024-09,3074.24,41.36,Northwest,Warehouse,Medium,4.8
POL000033,2024-10,3074.24,42.68,Northwest,Warehouse,Medium,4.8
POL000033,2024-11,3074.24,43.6,Northwest,Warehouse,Medium,4.8
POL000033,2024-12,3074.24,43.23,Northwest,Warehouse,Medium,4.8
POL000034,2023-11,706.57,11.45,Southeast,Manufacturing,Small,4.45
POL000034,2023-12,706.57,10.73,Southeast,Manufacturing,Small,4.45
POL000034,2024-01,706.57,10.99,Southeast,Manufacturing,Small,4.45
POL000034,2024-02,706.57,11.59,Southeast,Manufacturing,Small,4.45
POL000034,2024-03,706.57,10.76,Southeast,Manufacturing,Small,4.45
POL000034,2024-04,706.57,11.63,Southeast,Manufacturing,Small,4.45
POL000034,2024-05,706.57,10.77,Southeast,Manufacturing,Small,4.45
POL000034,2024-06,706.57,11.61,Southeast,Manufacturing,Small,4.45
POL000034,2024-07,706.57,11.07,Southeast,Manufacturing,Small,4.45
POL000034,2024-08,706.57,11.36,Southeast,Manufacturing,Small,4.45
POL000034,2024-09,706.57,10.84,Southeast,Manufacturing,Small,4.45
POL000034,2024-10,706.57,10.74,Southeast,Manufacturing,Small,4.45
POL000034,2024-11,706.57,10.91,Southeast,Manufacturing,Small,4.45
POL000034,2024-12,706.57,10.81,Southeast,Manufacturing,Small,4.45
POL000035,2022-12,2924.24,52.17,Midwest,Warehouse,Medium,4.26
POL000035,2023-01,2924.24,53.25,Midwest,Warehouse,Medium,4.26
POL000035,2023-02,2924.24,53.64,Midwest,Warehouse,Medium,4.26
POL000035,2023-03,2924.24,54.71,Midwest,Warehouse,Medium,4.26
POL000035,2023-04,2924.24,54.0,Midwest,Warehouse,Medium,4.26
POL000035,2023-05,2924.24,53.75,Midwest,Warehouse,Medium,4.26
POL000035,2023-06,2924.24,52.7,Midwest,Warehouse,Medium,4.26
POL000035,2023-07,2924.24,53.03,Midwest,Warehouse,Medium,4.26
POL000035,2023-08,2924.24,52.72,Midwest,Warehouse,Medium,4.26
POL000035,2023-09,2924.24,54.99,Midwest,Warehouse,Medium,4.26
POL000035,2023-10,2924.24,51.73,Midwest,Warehouse,Medium,4.26
POL000035,2023-11,2924.24,50.54,Midwest,Warehouse,Medium,4.26
POL000035,2023-12,2924.24,53.97,Midwest,Warehouse,Medium,4.26
POL000035,2024-01,2924.24,51.59,Midwest,Warehouse,Medium,4.26
POL000035,2024-02,2924.24,55.24,Midwest,Warehouse,Medium,4.26
POL000035,2024-03,2924.24,55.08,Midwest,Warehouse,Medium,4.26
POL000035,2024-04,2924.24,50.92,Midwest,Warehouse,Medium,4.26
POL000035,2024-05,2924.24,51.08,Midwest,Warehouse,Medium,4.26
POL000035,2024-06,2924.24,53.14,Midwest,Warehouse,Medium,4.26
POL000035,2024-07,2924.24,53.75,Midwest,Warehouse,Medium,4.26
POL000035,2024-08,2924.24,51.97,Midwest,Warehouse,Medium,4.26
POL000035,2024-09,2924.24,54.32,Midwest,Warehouse,Medium,4.26
POL000035,2024-10,2924.24,53.67,Midwest,Warehouse,Medium,4.26
POL000035,2024-11,2924.24,52.24,Midwest,Warehouse,Medium,4.26
POL000035,2024-12,2924.24,50.65,Midwest,Warehouse,Medium,4.26
POL000036,2023-05,11752.83,174.54,Southwest,Technology,Large,5.87
POL000036,2023-06,11752.83,165.42,Southwest,Technology,Large,5.87
POL000036,2023-07,11752.83,175.98,Southwest,Technology,Large,5.87
POL000036,2023-08,11752.83,168.92,Southwest,Technology,Large,5.87
POL000036,2023-09,11752.83,171.59,Southwest,Technology,Large,5.87
POL000036,2023-10,11752.83,176.63,Southwest,Technology,Large,5.87
POL000036,2023-11,11752.83,176.47,Southwest,Technology,Large,5.87
POL000036,2023-12,11752.83,168.09,Southwest,Technology,Large,5.87
POL000036,2024-01,11752.83,165.32,Southwest,Technology,Large,5.87
POL000036,2024-02,11752.83,174.97,Southwest,Technology,Large,5.87
POL000036,2024-03,11752.83,169.14,Southwest,Technology,Large,5.87
POL000036,2024-04,11752.83,165.04,Southwest,Technology,Large,5.87
POL000036,2024-05,11752.83,177.17,Southwest,Technology,Large,5.87
POL000036,2024-06,11752.83,165.14,Southwest,Technology,Large,5.87
POL000036,2024-07,11752.83,162.21,Southwest,Technology,Large,5.87
POL000036,2024-08,11752.83,162.11,Southwest,Technology,Large,5.87
POL000036,2024-09,11752.83,172.36,Southwest,Technology,Large,5.87
POL000036,2024-10,11752.83,173.03,Southwest,Technology,Large,5.87
POL000036,2024-11,11752.83,167.06,Southwest,Technology,Large,5.87
POL000036,2024-12,11752.83,167.22,Southwest,Technology,Large,5.87
POL000037,2024-08,478.37,7.94,Midwest,Technology,Small,5.25
POL000037,2024-09,478.37,8.22,Midwest,Technology,Small,5.25
POL000037,2024-10,478.37,7.71,Midwest,Technology,Small,5.25
POL000037,2024-11,478.37,8.42,Midwest,Technology,Small,5.25
POL000037,2024-12,478.37,7.85,Midwest,Technology,Small,5.25
POL000038,2023-05,2429.39,56.55,Southwest,Office,Medium,4.59
POL000038,2023-06,2429.39,52.09,Southwest,Office,Medium,4.59
POL000038,2023-07,2429.39,55.32,Southwest,Office,Medium,4.59
POL000038,2023-08,2429.39,52.37,Southwest,Office,Medium,4.59
POL000038,2023-09,2429.39,51.6,Southwest,Office,Medium,4.59
POL000038,2023-10,2429.39,55.88,Southwest,Office,Medium,4.59
POL000038,2023-11,2429.39,55.79,Southwest,Office,Medium,4.59
POL000038,2023-12,2429.39,53.34,Southwest,Office,Medium,4.59
POL000038,2024-01,2429.39,54.95,Southwest,Office,Medium,4.59
POL000038,2024-02,2429.39,54.17,Southwest,Office,Medium,4.59
POL000038,2024-03,2429.39,55.76,Southwest,Office,Medium,4.59
POL000038,2024-04,2429.39,52.86,Southwest,Office,Medium,4.59
POL000038,2024-05,2429.39,53.99,Southwest,Office,Medium,4.59
POL000038,2024-06,2429.39,53.78,Southwest,Office,Medium,4.59
POL000038,2024-07,2429.39,53.07,Southwest,Office,Medium,4.59
POL000038,2024-08,2429.39,55.97,Southwest,Office,Medium,4.59
POL000038,2024-09,2429.39,52.06,Southwest,Office,Medium,4.59
POL000038,2024-10,2429.39,51.97,Southwest,Office,Medium,4.59
POL000038,2024-11,2429.39,54.27,Southwest,Office,Medium,4.59
POL000038,2024-12,2429.39,54.71,Southwest,Office,Medium,4.59
POL000039,2023-02,58043.04,825.09,Northeast,Office,Enterprise,4.96
POL000039,2023-03,58043.04,841.78,Northeast,Office,Enterprise,4.96
POL000039,2023-04,58043.04,889.09,Northeast,Office,Enterprise,4.96
POL000039,2023-05,58043.04,829.52,Northeast,Office,Enterprise,4.96
POL000039,2023-06,58043.04,865.41,Northeast,Office,Enterprise,4.96
POL000039,2023-07,58043.04,871.52,Northeast,Office,Enterprise,4.96
POL000039,2023-08,58043.04,846.67,Northeast,Office,Enterprise,4.96
POL000039,2023-09,58043.04,888.32,Northeast,Office,Enterprise,4.96
POL000039,2023-10,58043.04,871.22,Northeast,Office,Enterprise,4.96
POL000039,2023-11,58043.04,847.5,Northeast,Office,Enterprise,4.96
POL000039,2023-12,58043.04,856.98,Northeast,Office,Enterprise,4.96
POL000039,2024-01,58043.04,867.47,Northeast,Office,Enterprise,4.96
POL000039,2024-02,58043.04,858.93,Northeast,Office,Enterprise,4.96
POL000039,2024-03,58043.04,883.31,Northeast,Office,Enterprise,4.96
POL000039,2024-04,58043.04,838.9,Northeast,Office,Enterprise,4.96
POL000039,2024-05,58043.04,834.05,Northeast,Office,Enterprise,4.96
POL000039,2024-06,58043.04,826.73,Northeast,Office,Enterprise,4.96
POL000039,2024-07,58043.04,811.74,Northeast,Office,Enterprise,4.96
POL000039,2024-08,58043.04,812.19,Northeast,Office,Enterprise,4.96
POL000039,2024-09,58043.04,882.57,Northeast,Office,Enterprise,4.96
POL000039,2024-10,58043.04,866.26,Northeast,Office,Enterprise,4.96
POL000039,2024-11,58043.04,864.74,Northeast,Office,Enterprise,4.96
POL000039,2024-12,58043.04,860.84,Northeast,Office,Enterprise,4.96
POL000040,2024-10,11431.78,240.31,West,Office,Large,5.69
POL000040,2024-11,11431.78,231.74,West,Office,Large,5.69
POL000040,2024-12,11431.78,240.8,West,Office,Large,5.69
POL000041,2022-03,457.99,11.66,Midwest,Office,Small,4.8
POL000041,2022-04,457.99,12.33,Midwest,Office,Small,4.8
POL000041,2022-05,457.99,12.07,Midwest,Office,Small,4.8
POL000041,2022-06,457.99,11.54,Midwest,Office,Small,4.8
POL000041,2022-07,457.99,11.91,Midwest,Office,Small,4.8
POL000041,2022-08,457.99,11.87,Midwest,Office,Small,4.8
POL000041,2022-09,457.99,11.4,Midwest,Office,Small,4.8
POL000041,2022-10,457.99,11.94,Midwest,Office,Small,4.8
POL000041,2022-11,457.99,11.61,Midwest,Office,Small,4.8
POL000041,2022-12,457.99,11.3,Midwest,Office,Small,4.8
POL000041,2023-01,457.99,12.36,Midwest,Office,Small,4.8
POL000041,2023-02,457.99,12.0,Midwest,Office,Small,4.8
POL000041,2023-03,457.99,12.28,Midwest,Office,Small,4.8
POL000041,2023-04,457.99,12.04,Midwest,Office,Small,4.8
POL000041,2023-05,457.99,11.66,Midwest,Office,Small,4.8
POL000041,2023-06,457.99,11.85,Midwest,Office,Small,4.8
POL000041,2023-07,457.99,12.04,Midwest,Office,Small,4.8
POL000041,2023-08,457.99,12.37,Midwest,Office,Small,4.8
POL000041,2023-09,457.99,11.54,Midwest,Office,Small,4.8
POL000041,2023-10,457.99,12.27,Midwest,Office,Small,4.8
POL000041,2023-11,457.99,12.33,Midwest,Office,Small,4.8
POL000041,2023-12,457.99,12.03,Midwest,Office,Small,4.8
POL000041,2024-01,457.99,12.34,Midwest,Office,Small,4.8
POL000041,2024-02,457.99,11.71,Midwest,Office,Small,4.8
POL000041,2024-03,457.99,12.37,Midwest,Office,Small,4.8
POL000041,2024-04,457.99,12.07,Midwest,Office,Small,4.8
POL000041,2024-05,457.99,11.29,Midwest,Office,Small,4.8
POL000041,2024-06,457.99,12.31,Midwest,Office,Small,4.8
POL000041,2024-07,457.99,11.81,Midwest,Office,Small,4.8
POL000041,2024-08,457.99,11.78,Midwest,Office,Small,4.8
POL000041,2024-09,457.99,11.91,Midwest,Office,Small,4.8
POL000041,2024-10,457.99,11.42,Midwest,Office,Small,4.8
POL000041,2024-11,457.99,11.79,Midwest,Office,Small,4.8
POL000041,2024-12,457.99,12.22,Midwest,Office,Small,4.8
POL000042,2024-01,3124.72,53.12,Northwest,Warehouse,Medium,4.6
POL000042,2024-02,3124.72,54.56,Northwest,Warehouse,Medium,4.6
POL000042,2024-03,3124.72,53.05,Northwest,Warehouse,Medium,4.6
POL000042,2024-04,3124.72,55.36,Northwest,Warehouse,Medium,4.6
POL000042,2024-05,3124.72,57.1,Northwest,Warehouse,Medium,4.6
POL000042,2024-06,3124.72,57.5,Northwest,Warehouse,Medium,4.6
POL000042,2024-07,3124.72,58.32,Northwest,Warehouse,Medium,4.6
POL000042,2024-08,3124.72,56.44,Northwest,Warehouse,Medium,4.6
POL000042,2024-09,3124.72,54.46,Northwest,Warehouse,Medium,4.6
POL000042,2024-10,3124.72,58.2,Northwest,Warehouse,Medium,4.6
POL000042,2024-11,3124.72,57.37,Northwest,Warehouse,Medium,4.6
POL000042,2024-12,3124.72,56.25,Northwest,Warehouse,Medium,4.6
POL000043,2023-07,63970.97,1210.69,Northeast,Technology,Enterprise,5.47
POL000043,2023-08,63970.97,1237.85,Northeast,Technology,Enterprise,5.47
POL000043,2023-09,63970.97,1212.68,Northeast,Technology,Enterprise,5.47
POL000043,2023-10,63970.97,1171.83,Northeast,Technology,Enterprise,5.47
POL000043,2023-11,63970.97,1212.76,Northeast,Technology,Enterprise,5.47
POL000043,2023-12,63970.97,1132.87,Northeast,Technology,Enterprise,5.47
POL000043,2024-01,63970.97,1173.97,Northeast,Technology,Enterprise,5.47
POL000043,2024-02,63970.97,1176.34,Northeast,Technology,Enterprise,5.47
POL000043,2024-03,63970.97,1147.9,Northeast,Technology,Enterprise,5.47
POL000043,2024-04,63970.97,1130.83,Northeast,Technology,Enterprise,5.47
POL000043,2024-05,63970.97,1143.93,Northeast,Technology,Enterprise,5.47
POL000043,2024-06,63970.97,1205.82,Northeast,Technology,Enterprise,5.47
POL000043,2024-07,63970.97,1223.36,Northeast,Technology,Enterprise,5.47
POL000043,2024-08,63970.97,1245.43,Northeast,Technology,Enterprise,5.47
POL000043,2024-09,63970.97,1169.22,Northeast,Technology,Enterprise,5.47
POL000043,2024-10,63970.97,1199.26,Northeast,Technology,Enterprise,5.47
POL000043,2024-11,63970.97,1239.37,Northeast,Technology,Enterprise,5.47
POL000043,2024-12,63970.97,1147.92,Northeast,Technology,Enterprise,5.47
POL000044,2024-10,686.69,8.51,West,Warehouse,Small,4.24
POL000044,2024-11,686.69,8.54,West,Warehouse,Small,4.24
POL000044,2024-12,686.69,7.99,West,Warehouse,Small,4.24
POL000045,2022-12,12245.74,205.7,Midwest,Hospitality,Large,5.0
POL000045,2023-01,12245.74,204.75,Midwest,Hospitality,Large,5.0
POL000045,2023-02,12245.74,189.27,Midwest,Hospitality,Large,5.0
POL000045,2023-03,12245.74,190.41,Midwest,Hospitality,Large,5.0
POL000045,2023-04,12245.74,189.58,Midwest,Hospitality,Large,5.0
POL000045,2023-05,12245.74,195.25,Midwest,Hospitality,Large,5.0
POL000045,2023-06,12245.74,198.71,Midwest,Hospitality,Large,5.0
POL000045,2023-07,12245.74,199.17,Midwest,Hospitality,Large,5.0
POL000045,2023-08,12245.74,193.92,Midwest,Hospitality,Large,5.0
POL000045,2023-09,12245.74,206.7,Midwest,Hospitality,Large,5.0
POL000045,2023-10,12245.74,195.91,Midwest,Hospitality,Large,5.0
POL000045,2023-11,12245.74,189.51,Midwest,Hospitality,Large,5.0
POL000045,2023-12,12245.74,194.56,Midwest,Hospitality,Large,5.0
POL000045,2024-01,12245.74,199.15,Midwest,Hospitality,Large,5.0
POL000045,2024-02,12245.74,196.71,Midwest,Hospitality,Large,5.0
POL000045,2024-03,12245.74,194.04,Midwest,Hospitality,Large,5.0
POL000045,2024-04,12245.74,191.21,Midwest,Hospitality,Large,5.0
POL000045,2024-05,12245.74,204.87,Midwest,Hospitality,Large,5.0
POL000045,2024-06,12245.74,208.38,Midwest,Hospitality,Large,5.0
POL000045,2024-07,12245.74,195.15,Midwest,Hospitality,Large,5.0
POL000045,2024-08,12245.74,196.18,Midwest,Hospitality,Large,5.0
POL000045,2024-09,12245.74,200.87,Midwest,Hospitality,Large,5.0
POL000045,2024-10,12245.74,202.87,Midwest,Hospitality,Large,5.0
POL000045,2024-11,12245.74,196.39,Midwest,Hospitality,Large,5.0
POL000045,2024-12,12245.74,206.57,Midwest,Hospitality,Large,5.0
POL000046,2024-05,7642.6,170.53,Midwest,Office,Large,3.67
POL000046,2024-06,7642.6,168.67,Midwest,Office,Large,3.67
POL000046,2024-07,7642.6,172.0,Midwest,Office,Large,3.67
POL000046,2024-08,7642.6,177.19,Midwest,Office,Large,3.67
POL000046,2024-09,7642.6,174.5,Midwest,Office,Large,3.67
POL000046,2024-10,7642.6,161.71,Midwest,Office,Large,3.67
POL000046,2024-11,7642.6,166.67,Midwest,Office,Large,3.67
POL000046,2024-12,7642.6,169.01,Midwest,Office,Large,3.67
